review_id,customer_id,book_id,rating,review_text,created_at
3612,1322,2,3,Had potential but did not quite deliver on its promise.,2023-01-04 18:03:00
2110,1679,2,3,Decent read. Not my favourite but not bad either.,2024-12-31 18:42:00
10,1817,2,4,Well-written and engaging. A few plot holes but forgivable.,2022-09-15 20:30:00
2109,1821,3,2,The plot felt disjointed and the pacing was off throughout.,2023-11-23 18:13:00
907,2667,2,5,I finished this in two sittings. Absolutely riveting.,2024-10-29 14:51:00
4172,602,2,3,"Mixed feelings. Good premise, mediocre execution.",2024-07-21 13:09:00
3061,2767,63,4,Liked it. The first half is stronger than the second.,2021-11-21 20:47:00
4102,2132,30,4,Above average. Would recommend to fans of the genre.,2024-07-20 13:14:00
503,2695,3,5,A masterpiece. Every chapter left me wanting more.,2023-02-14 17:33:00
3083,622,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-11-27 10:28:00
4705,2299,28,4,,2023-08-30 21:44:00
3346,1369,2,3,"Mixed feelings. Good premise, mediocre execution.",2024-09-02 19:29:00
4278,539,6,2,Not for me. The writing style felt very dated.,2023-06-25 08:05:00
5482,1445,6,3,Average. Had its moments but failed to really engage me.,2021-03-10 17:43:00
5057,2090,3,3,It was okay. The hype around this book is a bit overstated.,2023-11-27 20:12:00
4809,2080,1,4,Above average. Would recommend to fans of the genre.,2024-06-05 19:33:00
451,1321,6,3,"Some interesting parts, but overall felt underwhelming.",2023-12-05 14:28:00
1303,283,2,5,Absolutely loved this book — couldn't put it down!,2024-07-05 10:02:00
1491,623,6,3,Neither great nor terrible. Passes the time.,2023-10-28 01:55:00
2385,1328,12,4,Liked it. The first half is stronger than the second.,2024-03-28 08:16:00
2150,1232,9,3,Had potential but did not quite deliver on its promise.,2020-09-22 12:25:00
1115,960,78,4,Above average. Would recommend to fans of the genre.,2023-02-28 20:18:00
2459,2289,1,3,It was okay. The hype around this book is a bit overstated.,2024-02-22 18:33:00
1638,858,1,3,"Mixed feelings. Good premise, mediocre execution.",2022-09-04 17:14:00
1311,2230,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-11 07:24:00
4371,1144,6,4,A very good read overall. Some chapters were slow but worth it.,2024-08-30 19:08:00
3158,1159,1,4,"Good book, though the ending felt a little rushed.",2023-04-20 06:54:00
1946,2185,4,3,It was okay. The hype around this book is a bit overstated.,2023-01-07 11:04:00
4625,808,23,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-01-26 16:33:00
906,95,2,2,Would not recommend. Too slow and the payoff was not worth it.,2022-05-10 09:56:00
2065,2701,2,5,Perfect blend of story and insight. Will read again.,2024-07-30 11:03:00
4443,2418,1,3,Neither great nor terrible. Passes the time.,2022-08-17 12:20:00
1380,2242,2,4,"Good book, though the ending felt a little rushed.",2023-09-20 11:55:00
2519,635,7,4,"Good book, though the ending felt a little rushed.",2024-12-26 19:28:00
2250,2132,9,3,Had potential but did not quite deliver on its promise.,2024-12-15 22:28:00
4493,1704,3,4,Above average. Would recommend to fans of the genre.,2024-01-25 19:52:00
5270,203,1,4,,2023-07-02 12:59:00
1906,2733,9,5,Beautifully written. The author's style is simply stunning.,2024-02-27 08:36:00
3888,745,1,4,,2024-02-01 21:13:00
5305,1180,5,5,Absolutely loved this book — couldn't put it down!,2024-12-08 09:37:00
5258,1755,2,4,"Good book, though the ending felt a little rushed.",2022-07-02 09:37:00
2297,112,4,3,"Mixed feelings. Good premise, mediocre execution.",2023-12-21 18:09:00
4325,1155,12,4,"Good book, though the ending felt a little rushed.",2024-01-19 06:50:00
5382,705,5,3,Neither great nor terrible. Passes the time.,2023-10-23 15:58:00
4050,1119,3,4,Above average. Would recommend to fans of the genre.,2024-05-22 20:55:00
3978,919,1,0,Above average. Would recommend to fans of the genre.,2022-10-30 19:03:00
2666,1237,3,2,The plot felt disjointed and the pacing was off throughout.,2024-08-14 19:02:00
4956,62,3,4,Liked it. The first half is stronger than the second.,2023-06-13 23:06:00
2524,2188,3,3,"Mixed feelings. Good premise, mediocre execution.",2022-06-08 19:05:00
4296,675,2,3,It was okay. The hype around this book is a bit overstated.,2021-10-24 18:28:00
2080,1499,2,4,A very good read overall. Some chapters were slow but worth it.,2023-06-21 11:40:00
5560,888,1,3,It was okay. The hype around this book is a bit overstated.,2023-09-29 07:12:00
5592,1750,1,4,A very good read overall. Some chapters were slow but worth it.,2023-12-09 19:51:00
5380,657,3,4,Above average. Would recommend to fans of the genre.,2024-03-02 08:16:00
992,1075,153,5,Beautifully written. The author's style is simply stunning.,2022-11-18 19:21:00
2268,499,1,3,Had potential but did not quite deliver on its promise.,2023-12-23 09:50:00
3984,1695,2,5,Absolutely loved this book — couldn't put it down!,2024-06-08 07:12:00
5067,1449,5,3,"Mixed feelings. Good premise, mediocre execution.",2023-02-08 10:34:00
1686,939,122,4,"Good book, though the ending felt a little rushed.",2024-09-28 18:50:00
2573,2718,2,5,I finished this in two sittings. Absolutely riveting.,2022-01-18 09:55:00
1197,400,18,3,"Some interesting parts, but overall felt underwhelming.",2022-11-14 17:45:00
3591,171,2,4,,2024-03-14 19:50:00
2226,1077,1,4,"Good book, though the ending felt a little rushed.",2023-08-17 07:31:00
4169,509,1,4,A very good read overall. Some chapters were slow but worth it.,2023-05-13 13:14:00
3502,986,100,5,One of the best reads I have had in years. Highly recommended.,2023-10-21 01:08:00
2856,422,4,5,Beautifully written. The author's style is simply stunning.,2023-12-19 08:25:00
4104,623,2,4,Liked it. The first half is stronger than the second.,2023-10-19 22:39:00
4507,1523,8,4,A very good read overall. Some chapters were slow but worth it.,2023-10-21 08:50:00
4191,516,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-08-20 17:31:00
3034,1667,3,3,"Some interesting parts, but overall felt underwhelming.",2023-05-30 05:29:00
3385,1386,1,4,Well-written and engaging. A few plot holes but forgivable.,2023-02-02 07:34:00
2451,2525,9,4,A very good read overall. Some chapters were slow but worth it.,2022-01-12 17:04:00
331,801,2,5,A masterpiece. Every chapter left me wanting more.,2021-12-01 15:10:00
4900,2752,35,5,Brilliant narrative. The characters feel genuinely real.,2024-12-31 23:10:00
2775,969,11,4,"Good book, though the ending felt a little rushed.",2024-10-03 17:50:00
2321,559,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-05-22 06:03:00
2703,2153,5,3,"Some interesting parts, but overall felt underwhelming.",2022-09-22 09:18:00
2363,2278,1,5,I finished this in two sittings. Absolutely riveting.,2024-11-24 11:38:00
3278,2296,1,3,Neither great nor terrible. Passes the time.,2023-06-23 05:23:00
4946,1417,1,5,Perfect blend of story and insight. Will read again.,2023-09-12 06:58:00
2481,1865,2,4,,2024-08-04 10:35:00
4471,910,2,4,Well-written and engaging. A few plot holes but forgivable.,2024-11-25 07:07:00
1187,965,2,3,Average. Had its moments but failed to really engage me.,2023-09-19 10:31:00
4423,352,2,4,Well-written and engaging. A few plot holes but forgivable.,2023-05-07 10:13:00
3987,149,2,4,,2024-11-10 19:24:00
2610,551,2,3,Decent read. Not my favourite but not bad either.,2024-02-01 07:27:00
1700,244,3,3,Neither great nor terrible. Passes the time.,2023-07-04 06:02:00
1588,777,2,3,It was okay. The hype around this book is a bit overstated.,2023-01-31 20:19:00
3334,2741,10,4,A very good read overall. Some chapters were slow but worth it.,2022-10-04 19:08:00
903,2057,1,4,A very good read overall. Some chapters were slow but worth it.,2024-10-10 08:11:00
5584,1701,8,3,Decent read. Not my favourite but not bad either.,2023-08-09 08:44:00
989,2554,35,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-07-08 17:34:00
248,1162,104,3,It was okay. The hype around this book is a bit overstated.,2021-12-22 08:54:00
544,727,1,4,Above average. Would recommend to fans of the genre.,2024-09-13 21:06:00
2799,1568,161,5,A masterpiece. Every chapter left me wanting more.,2024-10-12 14:49:00
1743,910,16,4,A very good read overall. Some chapters were slow but worth it.,2023-11-09 19:27:00
5575,52,2,4,,2022-03-12 06:29:00
3571,684,6,2,Struggled to get through it. The story meanders endlessly.,2022-10-26 20:18:00
3266,1844,2,4,Mostly great. The middle section drags a bit.,2022-07-05 12:12:00
2147,2149,1,4,Mostly great. The middle section drags a bit.,2024-01-27 07:19:00
735,725,2,3,Decent read. Not my favourite but not bad either.,2024-11-30 09:16:00
5466,68,4,4,Well-written and engaging. A few plot holes but forgivable.,2023-10-11 18:40:00
2307,1383,28,4,"Good book, though the ending felt a little rushed.",2024-12-20 16:47:00
1042,599,1,4,Well-written and engaging. A few plot holes but forgivable.,2021-11-22 13:16:00
1593,84,14,6,"Good book, though the ending felt a little rushed.",2022-09-06 16:48:00
2017,571,2,3,It was okay. The hype around this book is a bit overstated.,2020-12-14 19:42:00
5422,1235,2,5,One of the best reads I have had in years. Highly recommended.,2024-07-23 13:39:00
3428,449,1,5,,2023-12-12 18:51:00
2401,709,2,4,A very good read overall. Some chapters were slow but worth it.,2022-10-17 19:49:00
3115,892,4,2,Overrated. I did not enjoy the characters at all.,2023-01-04 11:54:00
4396,2425,9,3,Neither great nor terrible. Passes the time.,2023-07-25 03:31:00
2016,1008,1,3,Neither great nor terrible. Passes the time.,2024-02-26 14:19:00
3999,2634,56,4,Well-written and engaging. A few plot holes but forgivable.,2024-03-23 18:40:00
4589,2541,11,3,"Some interesting parts, but overall felt underwhelming.",2023-12-03 12:21:00
1163,219,3,3,Neither great nor terrible. Passes the time.,2023-12-02 14:12:00
4818,2041,4,3,Neither great nor terrible. Passes the time.,2023-07-06 11:01:00
276,2729,1,4,Liked it. The first half is stronger than the second.,2022-06-20 00:27:00
5587,1701,23,4,,2024-12-31 09:13:00
638,2720,52,4,"Good book, though the ending felt a little rushed.",2023-04-08 17:34:00
5299,2140,13,5,The writing is exceptional and the story gripped me from page one.,2022-09-01 12:32:00
1375,1762,12,5,Beautifully written. The author's style is simply stunning.,2024-09-05 07:48:00
2480,2465,2,4,,2024-04-05 16:55:00
1838,692,1,4,Liked it. The first half is stronger than the second.,2024-08-27 05:23:00
2482,1586,1,2,Overrated. I did not enjoy the characters at all.,2024-01-11 11:59:00
978,143,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-12-08 14:54:00
781,1841,1,4,A very good read overall. Some chapters were slow but worth it.,2022-07-06 08:54:00
2,2444,1,2,Not for me. The writing style felt very dated.,2024-06-18 20:33:00
1427,1354,3,3,Decent read. Not my favourite but not bad either.,2024-10-18 13:16:00
5426,1722,10,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-12-10 13:17:00
4060,1356,1,4,Liked it. The first half is stronger than the second.,2020-09-25 17:42:00
4538,494,12,5,The writing is exceptional and the story gripped me from page one.,2024-12-31 19:35:00
3741,197,1,5,Perfect blend of story and insight. Will read again.,2024-12-29 20:29:00
2337,1049,2,3,Average. Had its moments but failed to really engage me.,2020-07-21 19:14:00
4753,2524,2,5,Perfect blend of story and insight. Will read again.,2021-08-09 21:18:00
1870,46,2,3,Had potential but did not quite deliver on its promise.,2024-06-15 17:49:00
2512,2536,1,3,Had potential but did not quite deliver on its promise.,2023-12-02 22:22:00
3497,933,82,2,Struggled to get through it. The story meanders endlessly.,2024-06-16 19:59:00
2068,482,60,5,Perfect blend of story and insight. Will read again.,2021-01-22 04:59:00
5164,1163,7,4,Above average. Would recommend to fans of the genre.,2022-10-09 19:03:00
1619,939,2,5,The writing is exceptional and the story gripped me from page one.,2024-09-21 07:00:00
3770,290,6,3,Average. Had its moments but failed to really engage me.,2021-04-23 19:06:00
3740,56,3,4,Well-written and engaging. A few plot holes but forgivable.,2023-10-18 13:37:00
583,2097,7,5,Absolutely loved this book — couldn't put it down!,2024-12-01 16:09:00
641,1084,4,3,Average. Had its moments but failed to really engage me.,2022-10-04 17:04:00
4035,1685,2,5,Perfect blend of story and insight. Will read again.,2021-01-13 18:48:00
1111,2588,10,3,Had potential but did not quite deliver on its promise.,2024-10-13 06:55:00
5130,2577,9,3,Average. Had its moments but failed to really engage me.,2022-12-17 18:52:00
9,1576,2,5,One of the best reads I have had in years. Highly recommended.,2022-05-30 09:17:00
2851,2067,20,0,Neither great nor terrible. Passes the time.,2023-02-28 15:57:00
1767,1146,1,4,Above average. Would recommend to fans of the genre.,2022-10-14 09:37:00
4849,2474,12,3,Had potential but did not quite deliver on its promise.,2023-11-21 23:18:00
5542,1657,1,3,,2022-12-22 10:11:00
153,1484,1,4,A very good read overall. Some chapters were slow but worth it.,2024-09-21 18:51:00
5390,1441,7,5,,2024-03-16 08:29:00
5500,350,5,4,Above average. Would recommend to fans of the genre.,2021-02-26 23:49:00
4874,997,1,3,Had potential but did not quite deliver on its promise.,2023-08-03 00:52:00
4520,855,7,2,Would not recommend. Too slow and the payoff was not worth it.,2023-03-13 16:21:00
2142,392,2,3,Average. Had its moments but failed to really engage me.,2024-05-22 17:03:00
155,2611,1,2,The plot felt disjointed and the pacing was off throughout.,2024-06-26 12:08:00
5512,1701,8,3,Decent read. Not my favourite but not bad either.,2023-08-09 08:44:00
2619,597,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-01-29 06:15:00
2830,884,2,4,"Good book, though the ending felt a little rushed.",2024-10-06 15:55:00
5603,500,8,3,Decent read. Not my favourite but not bad either.,2024-09-03 17:18:00
855,723,3,3,It was okay. The hype around this book is a bit overstated.,2022-10-11 18:35:00
2761,446,2,4,,2024-09-27 10:15:00
4915,654,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-09-28 06:31:00
1891,713,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2021-10-03 13:36:00
2983,227,99,5,This book changed the way I think. A must-read for everyone.,2021-09-17 07:23:00
2697,2195,12,4,Well-written and engaging. A few plot holes but forgivable.,2022-05-09 08:48:00
493,809,1,5,Brilliant narrative. The characters feel genuinely real.,2022-09-02 14:11:00
2567,149,6,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-17 10:33:00
3302,1987,1,4,Liked it. The first half is stronger than the second.,2022-04-21 13:15:00
1071,511,101,4,"Good book, though the ending felt a little rushed.",2023-12-16 17:57:00
3029,1416,3,5,Exceeded all my expectations. Truly extraordinary.,2021-12-23 18:04:00
5609,2757,1,5,I finished this in two sittings. Absolutely riveting.,2023-08-02 11:17:00
227,1214,1,3,It was okay. The hype around this book is a bit overstated.,2021-09-05 18:09:00
5557,98,2,3,Average. Had its moments but failed to really engage me.,2024-12-31 09:44:00
722,721,2,3,Had potential but did not quite deliver on its promise.,2023-07-27 18:18:00
2101,139,1,5,Absolutely loved this book — couldn't put it down!,2024-09-26 16:30:00
3944,2337,4,3,Average. Had its moments but failed to really engage me.,2020-07-27 17:26:00
2572,178,57,3,Neither great nor terrible. Passes the time.,2021-12-10 18:32:00
4957,2634,3,2,Would not recommend. Too slow and the payoff was not worth it.,2022-11-17 10:33:00
4323,1524,2,3,Had potential but did not quite deliver on its promise.,2024-11-07 20:58:00
357,1258,4,4,Mostly great. The middle section drags a bit.,2023-10-23 06:05:00
1223,356,1,5,Brilliant narrative. The characters feel genuinely real.,2024-08-12 13:24:00
